seed,num_customer_requests,num_robots,num_operators,utilization_time_period,num_delivered,delivery_rate,utilization_rate,num_risks
7089,20,4,3,[],20,1.0,[0.9869189  0.94450374 0.93188011 0.91392357],17
6140,25,2,3,"['0900-1030', '1030-1200']",11,0.44,[0.96145483 0.47611996],7
9395,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,1.0,[0.96235521 0.97552711 0.47266505 0.46081855],19
184,30,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.90979858 0.89954577 0.44155967 0.44241369],22
3219,25,3,3,[],25,1.0,[0.96240058 0.9745464  0.97282893],11
7875,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.94880882 0.47185989],10
1791,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.98684211 0.73706471 0.47928437],4
7181,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.97191618 0.71515487 0.56317057 0.45794942],14
4370,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.949836   0.43687195],8
3636,20,4,1,[],20,1.0,[0.87957317 0.87850972 0.861622   0.87711365],15
6388,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.94288225 0.48122928],11
272,30,4,3,[],30,1.0,[0.96761335 0.93023256 0.93533625 0.94464945],25
6140,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.93126322 0.98614368 0.47592593],16
3806,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.93414387 0.45715357],11
3219,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.93881777 0.6914446  0.54913574 0.48202481],11
1728,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.9419228  0.68306395 0.46255388],21
2001,20,2,2,"['0900-1200', '1000-1100']",14,0.7,[0.91630349 0.4937146 ],14
3601,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.98758357 0.72623574 0.537503   0.45377311],6
1173,30,2,1,"['0900-1200', '1000-1100']",15,0.5,[0.96440459 0.45270081],9
6388,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.94815553 0.68267854 0.53458533 0.45890411],15
3752,20,2,2,"['0900-1200', '1000-1100']",13,0.65,[0.9222488  0.44305841],16
1429,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.93745189 0.95857234 0.45103887 0.49054768],15
4568,25,2,3,[],20,0.8,[0.95549252 0.93910437],17
4370,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.95002883 0.4469956 ],8
1728,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.94890941 0.68329718 0.46837804],19
2240,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95625421 0.92965368 0.46505402],15
1206,25,3,1,[],25,1.0,[0.8469034  0.84957296 0.84943523],36
3780,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95011033 0.97109184 0.49435603],11
489,25,4,3,[],25,1.0,[0.96202532 0.92538741 0.95270147 0.94102228],22
803,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.95703088 0.96198089 0.48026629],11
9862,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.92124606 0.68295407 0.4863459 ],9
6388,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94956353 0.4810898 ],10
9499,25,2,2,"['0900-1030', '1030-1200']",11,0.44,[0.96252882 0.47166851],8
7875,30,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.93945604 0.68409753 0.54452712 0.43200817],23
803,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.96820894 0.94929797 0.47721687],11
2194,20,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.96309079 0.93985254 0.49828115],7
309,20,3,3,[],20,1.0,[0.95372254 0.87987231 0.97478666],20
7181,25,2,1,[],20,0.8,[0.92537313 0.94012511],16
5394,25,2,1,"['0900-1030', '1030-1200']",11,0.44,[0.94394135 0.48627562],5
5394,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.95312782 0.48064606],7
1401,30,3,2,[],30,1.0,[0.9723474  0.93571994 0.93235572],25
7998,30,3,2,[],30,1.0,[0.94493081 0.94129219 0.94964656],25
1728,25,2,1,[],20,0.8,[0.88208942 0.88808997],25
8575,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.92734724 0.70469314 0.45891784],7
5233,25,2,1,[],21,0.84,[0.93089131 0.91265306],19
1719,20,2,2,[],20,1.0,[0.96559026 0.95582524],12
8828,30,2,2,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.92185935 0.47287134],17
2240,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.94732577 0.70308789 0.48810613],12
5503,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.97074049 0.69255663 0.44336412],10
8721,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96343179 0.93467337 0.44530569 0.4552639 ],18
3281,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.93930906 0.47012069],5
1621,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.93944475 0.68818782 0.4796943 ],17
4216,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.92678806 0.68116391 0.4410754 ],12
4342,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.90896945 0.90384615 0.44794165],17
677,20,4,3,[],20,1.0,[0.94951456 0.96990044 0.97316821 0.97586783],10
5129,30,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.94108984 0.65525562 0.51351992 0.48376084],15
5233,30,2,1,[],20,0.6666666666666666,[0.90781853 0.92765304],17
3281,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.94036697 0.45465563],5
5600,30,2,1,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.94118238 0.45610001],10
1621,30,2,1,"['0900-1200', '1000-1100']",12,0.4,[0.90397166 0.44945086],16
4666,30,3,1,[],30,1.0,[0.92639121 0.93593624 0.94250707],15
1164,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.94416341 0.4750442 ],13
7617,25,2,3,"['0900-1200', '1000-1100']",13,0.52,[0.94846383 0.45554168],13
8632,30,3,2,[],30,1.0,[0.92545094 0.97329499 0.97300104],19
9862,25,2,1,"['0900-1200', '1000-1100']",14,0.56,[0.95705824 0.46011004],8
309,20,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.94745883 0.92006325 0.4674914 ],20
7089,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.93376006 0.92787395 0.45805236 0.49001914],18
1159,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.9640917  0.95052331 0.44629231],14
9499,20,2,1,[],20,1.0,[0.91154886 0.92065545],18
3853,30,4,1,[],30,1.0,[0.90027783 0.90344706 0.91601174 0.92683409],21
2240,25,2,2,"['0900-1030', '1030-1200']",11,0.44,[0.92178099 0.48404648],10
1621,30,4,3,[],30,1.0,[0.95020792 0.91938342 0.96033764 0.9246668 ],26
965,20,3,2,[],20,1.0,[0.98687664 0.94909945 0.94982148],13
2269,25,4,1,[],25,1.0,[0.91801769 0.94813278 0.94631839 0.92276888],12
3281,25,3,1,[],25,1.0,[0.90535471 0.93447529 0.90605978],20
5503,20,3,3,[],20,1.0,[0.95941727 0.97301225 0.9470684 ],13
1206,20,2,1,"['0900-1200', '1000-1100']",12,0.6,[0.89009025 0.43479423],24
4568,30,4,1,[],30,1.0,[0.86653597 0.84459148 0.88576934 0.87842034],29
7413,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",22,0.7333333333333333,[0.96924387 0.95002883 0.48280643],12
7617,30,2,3,[],20,0.6666666666666666,[0.9343832 0.9516099],18
3806,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.92717087 0.683687   0.47205828],20
7998,20,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.94955157 0.96233874 0.48150801 0.48939083],13
1858,30,2,3,[],21,0.7,[0.96104674 0.95095265],14
1429,30,3,2,[],30,1.0,[0.97217263 0.95741196 0.94994404],17
2240,20,2,1,"['0900-1200', '1000-1100']",14,0.7,[0.94430039 0.47870879],11
6363,30,2,2,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94989401 0.47099747],11
5600,25,4,2,[],25,1.0,[0.91626349 0.95513705 0.92094099 0.90611467],26
1429,20,4,1,[],20,1.0,[0.84806374 0.87105117 0.85542846 0.87933179],15
364,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.92112969 0.45236099],15
3285,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.92063492 0.46789798],16
1694,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.6666666666666666,[0.92610837 0.67270482 0.54678363 0.45995256],32
2269,25,4,1,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,1.0,[0.94007247 0.97295543 0.45273536 0.49384594],11
5733,20,4,3,[],20,1.0,[0.90397045 0.98570172 0.97423702 0.92718447],17
803,30,3,3,[],30,1.0,[0.96080402 0.96878602 0.95648015],18
8721,25,4,2,[],25,1.0,[0.92779161 0.93991169 0.93866873 0.93516856],23
4568,20,2,2,[],20,1.0,[0.96074089 0.93806575],16
912,20,3,2,[],20,1.0,[0.91666667 0.94989401 0.97871644],14
7998,30,4,2,[],30,1.0,[0.92813709 0.92665037 0.96172718 0.96827721],26
3601,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[1.         0.45300771],1
1429,25,3,2,[],25,1.0,[0.92483475 0.96274004 0.95949158],17
4342,20,4,3,[],20,1.0,[0.90540295 0.93346981 0.9772608  0.97078652],17
1719,20,3,2,[],20,1.0,[0.94840246 0.94832041 0.97175141],12
4342,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.91341158 0.69321149 0.45355191],9
8463,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.95800646 1.         0.47911928],12
1719,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.95951377 0.9338355  0.4463585 ],12
1159,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.93332665 0.9198895  0.44936958],11
1694,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.90848753 0.69555874 0.43971166],21
7198,25,4,3,[],25,1.0,[0.9603578  0.9344648  0.99350909 0.98606944],11
463,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94365248 0.953229   0.47493354],15
7413,25,3,2,[],25,1.0,[0.96085123 0.94468085 0.97710512],15
5655,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.97111111 0.44108171],7
677,20,4,2,[],20,1.0,[0.96014137 0.95552007 0.97156398 0.97586783],10
3601,25,2,2,[],21,0.84,[0.98183512 0.96915045],8
3219,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.95360598 0.71817023 0.5657156  0.44399759],9
1125,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.97167756 0.73650749 0.46413179],6
5733,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.93342024 0.94624767 0.46279423],19
489,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.94545455 0.92945007 0.46134524 0.48231234],21
4687,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.96254322 0.98551693 0.45785985],12
1694,25,2,3,[],20,0.8,[0.87345133 0.94829472],30
3780,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.89678899 0.69395391 0.46354063],10
7198,25,3,3,[],25,1.0,[0.98719968 0.9375     0.9726114 ],11
5655,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.95630986 0.94724026 0.46383924 0.48034464],18
5655,25,2,1,[],19,0.76,[0.90322894 0.87897743],22
7181,25,3,3,[],25,1.0,[0.93958546 0.9526091  0.98658134],18
3215,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.93196951 0.92982784 0.43288692],14
3219,20,2,2,"['0900-1200', '1000-1100']",13,0.65,[0.97481596 0.44814322],6
1159,25,2,2,[],20,0.8,[0.96127495 0.95124695],14
5733,30,3,2,[],30,1.0,[0.96210281 0.95526057 0.95221503],20
2319,25,2,3,"['0900-1030', '1030-1200']",11,0.44,[1.         0.44587501],3
1858,20,2,2,[],20,1.0,[0.95634654 0.94776494],15
4668,25,3,3,[],25,1.0,[0.95209013 0.93138635 0.9701067 ],18
1569,20,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.91099374 0.70671982 0.45435265],15
2313,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",19,0.95,[0.91433467 0.64921388 0.53055712 0.43190354],18
3215,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.94825356 0.94995188 0.47695616 0.49287394],16
4668,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.9457278  0.93473896 0.48297067 0.43278589],14
1728,20,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.91563311 0.91952125 0.42207416 0.49203466],24
3281,20,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.95378599 0.70263825 0.53275711 0.44211655],14
6513,20,2,3,"['0900-1200', '1000-1100']",15,0.75,[0.95113241 0.46378175],14
7181,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.96761335 0.94278169 0.45457204 0.48514449],14
4370,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.97574174 0.45377376],10
1728,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.88106574 0.93657086 0.46376429],25
1189,20,3,1,[],20,1.0,[0.90887112 0.92339626 0.88729473],19
6254,20,3,2,[],20,1.0,[0.94018038 0.94343454 0.94704684],18
184,20,3,3,[],20,1.0,[0.92422981 0.96692112 0.92491336],18
6388,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.94273128 0.96230427 0.47473465],18
285,20,4,3,[],20,1.0,[0.94483344 1.         0.95957711 0.94291987],11
5394,30,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",21,0.7,[0.94323144 0.70579268 0.5949595  0.45186907],10
6363,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.97152245 0.69072165 0.43877045],12
2269,30,2,3,[],21,0.7,[0.97484033 0.95760343],11
677,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.95871219 0.93274485 0.4544833 ],10
3806,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.88813591 0.88482664 0.40958284],25
1125,30,3,3,[],29,0.9666666666666667,[0.90301222 0.96806838 0.98020706],24
4459,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.94658998 0.66889997 0.5515749  0.4480071 ],14
1125,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.97167756 0.73650749 0.46413179],6
3752,30,3,2,[],30,1.0,[0.91361306 0.95038641 0.90780142],37
887,30,3,2,[],30,1.0,[0.96704857 0.95988892 0.95221027],19
9395,30,3,3,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.96398892 0.70610629 0.47384975],12
1401,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.95116454 0.68343383 0.52843354 0.45936805],17
7067,25,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.95940171 0.69384518 0.44859247],5
912,30,2,1,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.93945461 0.4550125 ],12
3601,20,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[1.         0.72246189 0.47171925],6
9322,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.91607905 0.98644986 0.45842719 0.47978067],19
2240,25,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.94732577 0.70308789 0.48810613],12
5657,25,4,3,[],25,1.0,[0.96732026 0.93474987 0.9494065  0.9447983 ],19
8895,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.92939899 0.4305749 ],11
1505,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.89724223 0.68852459 0.47000555],17
9499,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.98615254 0.46086556],8
1505,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",21,0.84,[0.94291569 0.95894737 0.46846599],18
1401,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.93019838 0.66445541 0.51730419 0.4595901 ],17
1694,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94335786 0.87163375 0.43971166],29
9602,25,2,2,"['0900-1030', '1030-1200']",10,0.4,[0.97344771 0.46048994],6
912,25,2,3,"['0900-1030', '1030-1200']",10,0.4,[0.92648445 0.48305781],10
4668,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.93412507 0.44798514],13
7067,25,2,1,[],21,0.84,[0.94996044 0.93430249],12
2319,20,3,2,[],20,1.0,[0.96505376 0.95415209 0.94921379],14
2001,20,4,1,[],20,1.0,[0.87327454 0.87004175 0.83863763 0.83907397],15
9602,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.93319306 0.69793205 0.45209551],8
677,30,4,3,[],30,1.0,[0.9525634  0.9336509  0.97292795 0.97178207],18
5657,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.9117533  0.45291874],10
8721,25,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94512195 0.94016937 0.45403395],19
4877,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.89979087 0.69223354 0.43160858],17
309,25,2,1,[],20,0.8,[0.91197839 0.9075592 ],20
6140,30,2,2,[],20,0.6666666666666666,[0.94763871 0.95063604],16
1791,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",21,0.7,[0.97427271 0.98771963 0.47928437],7
4960,30,2,2,[],20,0.6666666666666666,[0.90625901 0.94456027],24
4877,30,2,1,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.929507   0.47225533],16
2001,30,3,1,[],29,0.9666666666666667,[0.9070688  0.8892757  0.91626077],22
1159,20,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",20,1.0,[0.9731405  0.93587214 0.44925331 0.45105215],14
1189,25,2,2,[],20,0.8,[0.92795788 0.94766506],20
3636,25,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,0.8,[0.90774534 0.71126979 0.5344332  0.44693858],14
5233,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.98606944 0.70476492 0.45411534],13
3285,20,2,2,"['0900-1030', '1030-1200']",10,0.5,[0.91859737 0.45711637],13
9822,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.95500396 0.93265412 0.47383099 0.46408046],19
6538,25,2,3,[],20,0.8,[0.95149706 0.96096878],14
7413,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.96353777 0.47332107],8
912,30,4,2,[],30,1.0,[0.95827751 0.96020932 0.91835636 0.96472376],21
489,30,2,1,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.94950476 0.45418104],11
5655,30,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.9020149  0.922298   0.42649199],18
5129,30,2,3,"['0900-1030', '1030-1200']",11,0.36666666666666664,[0.97528517 0.45160353],6
5233,30,3,2,[],30,1.0,[0.94417939 0.95493898 0.91977595],28
912,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.8,[0.96215429 0.93480441 0.4767605  0.45485646],15
6254,25,4,3,[],25,1.0,[0.98050682 0.91908378 0.97368421 0.92986873],20
1513,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.96757458 0.95159188 0.45254403 0.44616541],13
4459,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.93985936 0.45225794],10
4960,30,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.7666666666666667,[0.9275656  0.92872807 0.45697016 0.44554316],25
4370,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.93984823 0.68700973 0.47249608],13
3853,20,2,1,"['0900-1200', '1000-1100']",14,0.7,[0.96305299 0.48132223],8
1206,20,4,1,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.92502999 0.64321608 0.50598464 0.4450276 ],25
4568,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.94601329 0.4800685 ],5
9395,20,2,1,"['0900-1030', '1030-1200']",10,0.5,[0.97459449 0.46346375],5
8463,20,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.75,[0.98800074 0.68814206 0.44512133],7
6363,20,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,1.0,[0.92333399 0.96030938 0.4406231 ],17
7413,20,2,1,[],20,1.0,[0.94927682 0.9508497 ],11
1159,30,2,1,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.96160662 0.49469185],7
7875,25,4,1,[],25,1.0,[0.82888889 0.79150986 0.80862026 0.80842037],28
9822,30,2,3,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.95157385 0.45483777],10
7198,30,2,2,"['0900-1200', '1000-1100']",14,0.4666666666666667,[0.95744084 0.48351184],8
5600,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.89096001 0.91243781 0.44598083],21
3806,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.9172947  0.43610698],16
1719,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.9741242  0.9338355  0.45462521],12
285,25,2,3,[],20,0.8,[0.93423473 0.95690472],18
6363,30,2,1,[],20,0.6666666666666666,[0.93076483 0.90974695],17
8575,20,4,3,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.93251661 0.73063503 0.54198473 0.44122517],7
1569,25,2,1,"['0900-1200', '1000-1100']",13,0.52,[0.92744861 0.47144847],15
3601,20,4,2,"['0900-1030', '0930-1100', '1000-1130', '1030-1200']",20,1.0,[0.9862259  0.72131909 0.57113798 0.46780868],6
8575,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.95789573 0.93936477 0.45594823],9
4459,30,2,3,[],20,0.6666666666666666,[0.95195417 0.94705763],16
5694,25,2,2,"['0900-1200', '1000-1100']",14,0.56,[0.98139135 0.44537114],9
7617,25,3,3,"['0900-1030', '0930-1100', '1030-1200']",15,0.6,[0.91800324 0.71504071 0.46777566],17
5657,25,3,1,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.9290813  0.89847916 0.45733853],15
8721,25,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.8,[0.94512195 0.94016937 0.45403395],19
9822,20,3,1,[],20,1.0,[0.87274931 0.88668246 0.91637421],15
7181,20,2,2,[],19,0.95,[0.95769016 0.94071747],16
2194,30,4,3,[],30,1.0,[0.98698177 0.95078554 0.99247946 0.96020408],13
5655,25,3,3,[],25,1.0,[0.96189918 0.93853428 0.89179152],27
3285,30,2,2,"['0900-1200', '1000-1100']",13,0.43333333333333335,[0.9324452  0.44125501],20
6538,30,2,3,"['0900-1030', '1030-1200']",10,0.3333333333333333,[0.9460357  0.47633193],5
7617,25,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",23,0.92,[0.94247222 0.95109105 0.47573343 0.48556324],22
1728,25,2,3,"['0900-1200', '1000-1100']",13,0.52,[0.90855535 0.45332757],19
1429,30,3,1,"['0900-1030', '0930-1100', '1030-1200']",15,0.5,[0.9000392  0.67400817 0.45732299],12
2313,30,3,3,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.91332563 0.98564171 0.46840855],19
9822,25,2,1,"['0900-1030', '1030-1200']",10,0.4,[0.93205101 0.44410937],7
7181,30,3,2,"['0900-1030', '0930-1100', '1030-1200']",16,0.5333333333333333,[0.96154605 0.72790075 0.4772953 ],11
9395,30,3,2,"['0900-1200', '0900-1030', '1030-1200']",20,0.6666666666666666,[0.94752775 0.95964404 0.47663382],17
3219,25,4,2,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",24,0.96,[0.97403116 0.95737705 0.4564795  0.49132547],11
3601,25,4,2,[],25,1.0,[0.97301785 0.97225187 0.97271773 1.        ],8
5655,30,4,3,"['0900-1200', '0900-1030', '1030-1200', '1000-1100']",25,0.8333333333333334,[0.9575718  0.92809735 0.43553711 0.4779551 ],26
3285,20,4,2,[],20,1.0,[0.93176888 0.94607637 0.84534064 0.92313665],23
1206,20,2,3,"['0900-1030', '1030-1200']",10,0.5,[0.93004484 0.46035627],18
